"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Atlantic County, NJ","34001","American Indian or Alaska Native","1002-5",Suppressed
,"Atlantic County, NJ","34001","Asian","A",225
,"Atlantic County, NJ","34001","Black or African American","2054-5",611
,"Atlantic County, NJ","34001","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Atlantic County, NJ","34001","White","2106-3",1897
,"Atlantic County, NJ","34001","More than one race","M",68
,"Atlantic County, NJ","34001","Unknown or Not Stated","UNK",0
,"Atlantic County, NJ","34001","Not Available","NA",0
,"Atlantic County, NJ","34001","Not Reported","NR",0
,"Bergen County, NJ","34003","American Indian or Alaska Native","1002-5",Suppressed
,"Bergen County, NJ","34003","Asian","A",1953
,"Bergen County, NJ","34003","Black or African American","2054-5",732
,"Bergen County, NJ","34003","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Bergen County, NJ","34003","White","2106-3",6529
,"Bergen County, NJ","34003","More than one race","M",110
,"Bergen County, NJ","34003","Unknown or Not Stated","UNK",0
,"Bergen County, NJ","34003","Not Available","NA",0
,"Bergen County, NJ","34003","Not Reported","NR",0
,"Burlington County, NJ","34005","American Indian or Alaska Native","1002-5",11
,"Burlington County, NJ","34005","Asian","A",341
,"Burlington County, NJ","34005","Black or African American","2054-5",895
,"Burlington County, NJ","34005","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Burlington County, NJ","34005","White","2106-3",3038
,"Burlington County, NJ","34005","More than one race","M",129
,"Burlington County, NJ","34005","Unknown or Not Stated","UNK",0
,"Burlington County, NJ","34005","Not Available","NA",0
,"Burlington County, NJ","34005","Not Reported","NR",0
,"Camden County, NJ","34007","American Indian or Alaska Native","1002-5",Suppressed
,"Camden County, NJ","34007","Asian","A",415
,"Camden County, NJ","34007","Black or African American","2054-5",1545
,"Camden County, NJ","34007","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Camden County, NJ","34007","White","2106-3",3922
,"Camden County, NJ","34007","More than one race","M",129
,"Camden County, NJ","34007","Unknown or Not Stated","UNK",0
,"Camden County, NJ","34007","Not Available","NA",0
,"Camden County, NJ","34007","Not Reported","NR",0
,"Cumberland County, NJ","34011","American Indian or Alaska Native","1002-5",Suppressed
,"Cumberland County, NJ","34011","Asian","A",59
,"Cumberland County, NJ","34011","Black or African American","2054-5",493
,"Cumberland County, NJ","34011","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cumberland County, NJ","34011","White","2106-3",1235
,"Cumberland County, NJ","34011","More than one race","M",45
,"Cumberland County, NJ","34011","Unknown or Not Stated","UNK",0
,"Cumberland County, NJ","34011","Not Available","NA",0
,"Cumberland County, NJ","34011","Not Reported","NR",0
,"Essex County, NJ","34013","American Indian or Alaska Native","1002-5",31
,"Essex County, NJ","34013","Asian","A",609
,"Essex County, NJ","34013","Black or African American","2054-5",4505
,"Essex County, NJ","34013","Native Hawaiian or Other Pacific Islander","NHOPI",12
,"Essex County, NJ","34013","White","2106-3",4928
,"Essex County, NJ","34013","More than one race","M",213
,"Essex County, NJ","34013","Unknown or Not Stated","UNK",0
,"Essex County, NJ","34013","Not Available","NA",0
,"Essex County, NJ","34013","Not Reported","NR",0
,"Gloucester County, NJ","34015","American Indian or Alaska Native","1002-5",Suppressed
,"Gloucester County, NJ","34015","Asian","A",119
,"Gloucester County, NJ","34015","Black or African American","2054-5",370
,"Gloucester County, NJ","34015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Gloucester County, NJ","34015","White","2106-3",2317
,"Gloucester County, NJ","34015","More than one race","M",77
,"Gloucester County, NJ","34015","Unknown or Not Stated","UNK",0
,"Gloucester County, NJ","34015","Not Available","NA",0
,"Gloucester County, NJ","34015","Not Reported","NR",0
,"Hudson County, NJ","34017","American Indian or Alaska Native","1002-5",Suppressed
,"Hudson County, NJ","34017","Asian","A",2589
,"Hudson County, NJ","34017","Black or African American","2054-5",1272
,"Hudson County, NJ","34017","Native Hawaiian or Other Pacific Islander","NHOPI",22
,"Hudson County, NJ","34017","White","2106-3",6171
,"Hudson County, NJ","34017","More than one race","M",104
,"Hudson County, NJ","34017","Unknown or Not Stated","UNK",0
,"Hudson County, NJ","34017","Not Available","NA",0
,"Hudson County, NJ","34017","Not Reported","NR",0
,"Hunterdon County, NJ","34019","American Indian or Alaska Native","1002-5",Suppressed
,"Hunterdon County, NJ","34019","Asian","A",57
,"Hunterdon County, NJ","34019","Black or African American","2054-5",22
