"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Fairfield County, CT","09001","American Indian or Alaska Native","1002-5",30
,"Fairfield County, CT","09001","Asian","A",808
,"Fairfield County, CT","09001","Black or African American","2054-5",1423
,"Fairfield County, CT","09001","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Fairfield County, CT","09001","White","2106-3",7495
,"Fairfield County, CT","09001","More than one race","M",146
,"Fairfield County, CT","09001","Unknown or Not Stated","UNK",0
,"Fairfield County, CT","09001","Not Available","NA",0
,"Fairfield County, CT","09001","Not Reported","NR",0
,"Hartford County, CT","09003","American Indian or Alaska Native","1002-5",35
,"Hartford County, CT","09003","Asian","A",936
,"Hartford County, CT","09003","Black or African American","2054-5",1751
,"Hartford County, CT","09003","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Hartford County, CT","09003","White","2106-3",6257
,"Hartford County, CT","09003","More than one race","M",216
,"Hartford County, CT","09003","Unknown or Not Stated","UNK",0
,"Hartford County, CT","09003","Not Available","NA",0
,"Hartford County, CT","09003","Not Reported","NR",0
,"Litchfield County, CT","09005","American Indian or Alaska Native","1002-5",Suppressed
,"Litchfield County, CT","09005","Asian","A",44
,"Litchfield County, CT","09005","Black or African American","2054-5",46
,"Litchfield County, CT","09005","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Litchfield County, CT","09005","White","2106-3",1277
,"Litchfield County, CT","09005","More than one race","M",30
,"Litchfield County, CT","09005","Unknown or Not Stated","UNK",0
,"Litchfield County, CT","09005","Not Available","NA",0
,"Litchfield County, CT","09005","Not Reported","NR",0
,"Middlesex County, CT","09007","American Indian or Alaska Native","1002-5",Suppressed
,"Middlesex County, CT","09007","Asian","A",75
,"Middlesex County, CT","09007","Black or African American","2054-5",92
,"Middlesex County, CT","09007","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Middlesex County, CT","09007","White","2106-3",1061
,"Middlesex County, CT","09007","More than one race","M",22
,"Middlesex County, CT","09007","Unknown or Not Stated","UNK",0
,"Middlesex County, CT","09007","Not Available","NA",0
,"Middlesex County, CT","09007","Not Reported","NR",0
,"New Haven County, CT","09009","American Indian or Alaska Native","1002-5",58
,"New Haven County, CT","09009","Asian","A",508
,"New Haven County, CT","09009","Black or African American","2054-5",1612
,"New Haven County, CT","09009","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"New Haven County, CT","09009","White","2106-3",6178
,"New Haven County, CT","09009","More than one race","M",284
,"New Haven County, CT","09009","Unknown or Not Stated","UNK",0
,"New Haven County, CT","09009","Not Available","NA",0
,"New Haven County, CT","09009","Not Reported","NR",0
,"New London County, CT","09011","American Indian or Alaska Native","1002-5",24
,"New London County, CT","09011","Asian","A",137
,"New London County, CT","09011","Black or African American","2054-5",228
,"New London County, CT","09011","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"New London County, CT","09011","White","2106-3",2101
,"New London County, CT","09011","More than one race","M",109
,"New London County, CT","09011","Unknown or Not Stated","UNK",0
,"New London County, CT","09011","Not Available","NA",0
,"New London County, CT","09011","Not Reported","NR",0
,"Tolland County, CT","09013","American Indian or Alaska Native","1002-5",Suppressed
,"Tolland County, CT","09013","Asian","A",110
,"Tolland County, CT","09013","Black or African American","2054-5",52
,"Tolland County, CT","09013","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Tolland County, CT","09013","White","2106-3",950
,"Tolland County, CT","09013","More than one race","M",24
,"Tolland County, CT","09013","Unknown or Not Stated","UNK",0
,"Tolland County, CT","09013","Not Available","NA",0
,"Tolland County, CT","09013","Not Reported","NR",0
,"Windham County, CT","09015","American Indian or Alaska Native","1002-5",Suppressed
,"Windham County, CT","09015","Asian","A",30
,"Windham County, CT","09015","Black or African American","2054-5",32
,"Windham County, CT","09015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Windham County, CT","09015","White","2106-3",973
,"Windham County, CT","09015","More than one race","M",30
,"Windham County, CT","09015","Unknown or Not Stated","UNK",0
,"Windham County, CT","09015","Not Available","NA",0
,"Windham County, CT","09015","Not Reported","NR",0
,"Unidentified Counties, CT","09999","American Indian or Alaska Native","1002-5",0
,"Unidentified Counties, CT","09999","Asian","A",0
,"Unidentified Counties, CT","09999","Black or African American","2054-5",0
,"Unidentified Counties, CT","09999","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Unidentified Counties, CT","09999","White","2106-3",0
,"Unidentified Counties, CT","09999","More than one race","M",0
,"Unidentified Counties, CT","09999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, CT","09999","Not Available","NA",0
,"Unidentified Counties, CT","09999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Connecticut (09)"
"Year: 2017"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 10:35:00 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 10:35:00 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
