"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Cochise County, AZ","04003","American Indian or Alaska Native","1002-5",12
,"Cochise County, AZ","04003","Asian","A",26
,"Cochise County, AZ","04003","Black or African American","2054-5",46
,"Cochise County, AZ","04003","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Cochise County, AZ","04003","White","2106-3",1134
,"Cochise County, AZ","04003","More than one race","M",51
,"Cochise County, AZ","04003","Unknown or Not Stated","UNK",0
,"Cochise County, AZ","04003","Not Available","NA",0
,"Cochise County, AZ","04003","Not Reported","NR",0
,"Coconino County, AZ","04005","American Indian or Alaska Native","1002-5",513
,"Coconino County, AZ","04005","Asian","A",35
,"Coconino County, AZ","04005","Black or African American","2054-5",18
,"Coconino County, AZ","04005","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Coconino County, AZ","04005","White","2106-3",717
,"Coconino County, AZ","04005","More than one race","M",44
,"Coconino County, AZ","04005","Unknown or Not Stated","UNK",0
,"Coconino County, AZ","04005","Not Available","NA",0
,"Coconino County, AZ","04005","Not Reported","NR",0
,"Maricopa County, AZ","04013","American Indian or Alaska Native","1002-5",1248
,"Maricopa County, AZ","04013","Asian","A",2229
,"Maricopa County, AZ","04013","Black or African American","2054-5",3997
,"Maricopa County, AZ","04013","Native Hawaiian or Other Pacific Islander","NHOPI",176
,"Maricopa County, AZ","04013","White","2106-3",40118
,"Maricopa County, AZ","04013","More than one race","M",1597
,"Maricopa County, AZ","04013","Unknown or Not Stated","UNK",0
,"Maricopa County, AZ","04013","Not Available","NA",0
,"Maricopa County, AZ","04013","Not Reported","NR",0
,"Mohave County, AZ","04015","American Indian or Alaska Native","1002-5",46
,"Mohave County, AZ","04015","Asian","A",26
,"Mohave County, AZ","04015","Black or African American","2054-5",20
,"Mohave County, AZ","04015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Mohave County, AZ","04015","White","2106-3",1563
,"Mohave County, AZ","04015","More than one race","M",51
,"Mohave County, AZ","04015","Unknown or Not Stated","UNK",0
,"Mohave County, AZ","04015","Not Available","NA",0
,"Mohave County, AZ","04015","Not Reported","NR",0
,"Navajo County, AZ","04017","American Indian or Alaska Native","1002-5",664
,"Navajo County, AZ","04017","Asian","A",Suppressed
,"Navajo County, AZ","04017","Black or African American","2054-5",Suppressed
,"Navajo County, AZ","04017","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Navajo County, AZ","04017","White","2106-3",582
,"Navajo County, AZ","04017","More than one race","M",43
,"Navajo County, AZ","04017","Unknown or Not Stated","UNK",0
,"Navajo County, AZ","04017","Not Available","NA",0
,"Navajo County, AZ","04017","Not Reported","NR",0
,"Pima County, AZ","04019","American Indian or Alaska Native","1002-5",389
,"Pima County, AZ","04019","Asian","A",290
,"Pima County, AZ","04019","Black or African American","2054-5",500
,"Pima County, AZ","04019","Native Hawaiian or Other Pacific Islander","NHOPI",24
,"Pima County, AZ","04019","White","2106-3",8466
,"Pima County, AZ","04019","More than one race","M",381
,"Pima County, AZ","04019","Unknown or Not Stated","UNK",0
,"Pima County, AZ","04019","Not Available","NA",0
,"Pima County, AZ","04019","Not Reported","NR",0
,"Pinal County, AZ","04021","American Indian or Alaska Native","1002-5",299
,"Pinal County, AZ","04021","Asian","A",83
,"Pinal County, AZ","04021","Black or African American","2054-5",246
,"Pinal County, AZ","04021","Native Hawaiian or Other Pacific Islander","NHOPI",13
,"Pinal County, AZ","04021","White","2106-3",3801
,"Pinal County, AZ","04021","More than one race","M",208
,"Pinal County, AZ","04021","Unknown or Not Stated","UNK",0
,"Pinal County, AZ","04021","Not Available","NA",0
,"Pinal County, AZ","04021","Not Reported","NR",0
,"Yavapai County, AZ","04025","American Indian or Alaska Native","1002-5",43
,"Yavapai County, AZ","04025","Asian","A",24
,"Yavapai County, AZ","04025","Black or African American","2054-5",17
,"Yavapai County, AZ","04025","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Yavapai County, AZ","04025","White","2106-3",1573
,"Yavapai County, AZ","04025","More than one race","M",26
,"Yavapai County, AZ","04025","Unknown or Not Stated","UNK",0
,"Yavapai County, AZ","04025","Not Available","NA",0
,"Yavapai County, AZ","04025","Not Reported","NR",0
,"Yuma County, AZ","04027","American Indian or Alaska Native","1002-5",56
,"Yuma County, AZ","04027","Asian","A",38
,"Yuma County, AZ","04027","Black or African American","2054-5",45
,"Yuma County, AZ","04027","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Yuma County, AZ","04027","White","2106-3",2783
,"Yuma County, AZ","04027","More than one race","M",53
,"Yuma County, AZ","04027","Unknown or Not Stated","UNK",0
,"Yuma County, AZ","04027","Not Available","NA",0
,"Yuma County, AZ","04027","Not Reported","NR",0
,"Unidentified Counties, AZ","04999","American Indian or Alaska Native","1002-5",821
,"Unidentified Counties, AZ","04999","Asian","A",24
,"Unidentified Counties, AZ","04999","Black or African American","2054-5",19
,"Unidentified Counties, AZ","04999","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Unidentified Counties, AZ","04999","White","2106-3",1677
,"Unidentified Counties, AZ","04999","More than one race","M",46
,"Unidentified Counties, AZ","04999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, AZ","04999","Not Available","NA",0
,"Unidentified Counties, AZ","04999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Arizona (04)"
"Year: 2020"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 9:34:15 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 9:34:15 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
