"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Baldwin County, AL","01003","American Indian or Alaska Native","1002-5",10
,"Baldwin County, AL","01003","Asian","A",36
,"Baldwin County, AL","01003","Black or African American","2054-5",267
,"Baldwin County, AL","01003","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Baldwin County, AL","01003","White","2106-3",1925
,"Baldwin County, AL","01003","More than one race","M",48
,"Baldwin County, AL","01003","Unknown or Not Stated","UNK",0
,"Baldwin County, AL","01003","Not Available","NA",0
,"Baldwin County, AL","01003","Not Reported","NR",0
,"Calhoun County, AL","01015","American Indian or Alaska Native","1002-5",Suppressed
,"Calhoun County, AL","01015","Asian","A",15
,"Calhoun County, AL","01015","Black or African American","2054-5",327
,"Calhoun County, AL","01015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Calhoun County, AL","01015","White","2106-3",887
,"Calhoun County, AL","01015","More than one race","M",29
,"Calhoun County, AL","01015","Unknown or Not Stated","UNK",0
,"Calhoun County, AL","01015","Not Available","NA",0
,"Calhoun County, AL","01015","Not Reported","NR",0
,"Etowah County, AL","01055","American Indian or Alaska Native","1002-5",Suppressed
,"Etowah County, AL","01055","Asian","A",10
,"Etowah County, AL","01055","Black or African American","2054-5",217
,"Etowah County, AL","01055","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Etowah County, AL","01055","White","2106-3",940
,"Etowah County, AL","01055","More than one race","M",17
,"Etowah County, AL","01055","Unknown or Not Stated","UNK",0
,"Etowah County, AL","01055","Not Available","NA",0
,"Etowah County, AL","01055","Not Reported","NR",0
,"Houston County, AL","01069","American Indian or Alaska Native","1002-5",Suppressed
,"Houston County, AL","01069","Asian","A",29
,"Houston County, AL","01069","Black or African American","2054-5",486
,"Houston County, AL","01069","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Houston County, AL","01069","White","2106-3",838
,"Houston County, AL","01069","More than one race","M",Suppressed
,"Houston County, AL","01069","Unknown or Not Stated","UNK",0
,"Houston County, AL","01069","Not Available","NA",0
,"Houston County, AL","01069","Not Reported","NR",0
,"Jefferson County, AL","01073","American Indian or Alaska Native","1002-5",Suppressed
,"Jefferson County, AL","01073","Asian","A",178
,"Jefferson County, AL","01073","Black or African American","2054-5",3756
,"Jefferson County, AL","01073","Native Hawaiian or Other Pacific Islander","NHOPI",13
,"Jefferson County, AL","01073","White","2106-3",4352
,"Jefferson County, AL","01073","More than one race","M",133
,"Jefferson County, AL","01073","Unknown or Not Stated","UNK",0
,"Jefferson County, AL","01073","Not Available","NA",0
,"Jefferson County, AL","01073","Not Reported","NR",0
,"Lee County, AL","01081","American Indian or Alaska Native","1002-5",0
,"Lee County, AL","01081","Asian","A",73
,"Lee County, AL","01081","Black or African American","2054-5",498
,"Lee County, AL","01081","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Lee County, AL","01081","White","2106-3",1217
