"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Cochise County, AZ","04003","American Indian or Alaska Native","1002-5",11
,"Cochise County, AZ","04003","Asian","A",29
,"Cochise County, AZ","04003","Black or African American","2054-5",51
,"Cochise County, AZ","04003","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cochise County, AZ","04003","White","2106-3",1211
,"Cochise County, AZ","04003","More than one race","M",46
,"Cochise County, AZ","04003","Unknown or Not Stated","UNK",0
,"Cochise County, AZ","04003","Not Available","NA",0
,"Cochise County, AZ","04003","Not Reported","NR",0
,"Coconino County, AZ","04005","American Indian or Alaska Native","1002-5",595
,"Coconino County, AZ","04005","Asian","A",45
,"Coconino County, AZ","04005","Black or African American","2054-5",12
,"Coconino County, AZ","04005","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Coconino County, AZ","04005","White","2106-3",808
,"Coconino County, AZ","04005","More than one race","M",44
,"Coconino County, AZ","04005","Unknown or Not Stated","UNK",0
,"Coconino County, AZ","04005","Not Available","NA",0
,"Coconino County, AZ","04005","Not Reported","NR",0
,"Maricopa County, AZ","04013","American Indian or Alaska Native","1002-5",1351
,"Maricopa County, AZ","04013","Asian","A",2433
,"Maricopa County, AZ","04013","Black or African American","2054-5",3934
,"Maricopa County, AZ","04013","Native Hawaiian or Other Pacific Islander","NHOPI",209
,"Maricopa County, AZ","04013","White","2106-3",42330
,"Maricopa County, AZ","04013","More than one race","M",1597
,"Maricopa County, AZ","04013","Unknown or Not Stated","UNK",0
,"Maricopa County, AZ","04013","Not Available","NA",0
,"Maricopa County, AZ","04013","Not Reported","NR",0
,"Mohave County, AZ","04015","American Indian or Alaska Native","1002-5",70
,"Mohave County, AZ","04015","Asian","A",23
,"Mohave County, AZ","04015","Black or African American","2054-5",13
,"Mohave County, AZ","04015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Mohave County, AZ","04015","White","2106-3",1648
,"Mohave County, AZ","04015","More than one race","M",39
,"Mohave County, AZ","04015","Unknown or Not Stated","UNK",0
,"Mohave County, AZ","04015","Not Available","NA",0
,"Mohave County, AZ","04015","Not Reported","NR",0
,"Navajo County, AZ","04017","American Indian or Alaska Native","1002-5",768
,"Navajo County, AZ","04017","Asian","A",Suppressed
,"Navajo County, AZ","04017","Black or African American","2054-5",Suppressed
,"Navajo County, AZ","04017","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Navajo County, AZ","04017","White","2106-3",559
,"Navajo County, AZ","04017","More than one race","M",37
,"Navajo County, AZ","04017","Unknown or Not Stated","UNK",0
,"Navajo County, AZ","04017","Not Available","NA",0
,"Navajo County, AZ","04017","Not Reported","NR",0
,"Pima County, AZ","04019","American Indian or Alaska Native","1002-5",460
,"Pima County, AZ","04019","Asian","A",353
,"Pima County, AZ","04019","Black or African American","2054-5",500
,"Pima County, AZ","04019","Native Hawaiian or Other Pacific Islander","NHOPI",36
,"Pima County, AZ","04019","White","2106-3",9029
,"Pima County, AZ","04019","More than one race","M",293
,"Pima County, AZ","04019","Unknown or Not Stated","UNK",0
,"Pima County, AZ","04019","Not Available","NA",0
,"Pima County, AZ","04019","Not Reported","NR",0
,"Pinal County, AZ","04021","American Indian or Alaska Native","1002-5",310
,"Pinal County, AZ","04021","Asian","A",55
,"Pinal County, AZ","04021","Black or African American","2054-5",207
,"Pinal County, AZ","04021","Native Hawaiian or Other Pacific Islander","NHOPI",20
,"Pinal County, AZ","04021","White","2106-3",3712
,"Pinal County, AZ","04021","More than one race","M",194
,"Pinal County, AZ","04021","Unknown or Not Stated","UNK",0
,"Pinal County, AZ","04021","Not Available","NA",0
,"Pinal County, AZ","04021","Not Reported","NR",0
,"Yavapai County, AZ","04025","American Indian or Alaska Native","1002-5",52
,"Yavapai County, AZ","04025","Asian","A",25
,"Yavapai County, AZ","04025","Black or African American","2054-5",14
,"Yavapai County, AZ","04025","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Yavapai County, AZ","04025","White","2106-3",1642
,"Yavapai County, AZ","04025","More than one race","M",34
,"Yavapai County, AZ","04025","Unknown or Not Stated","UNK",0
,"Yavapai County, AZ","04025","Not Available","NA",0
,"Yavapai County, AZ","04025","Not Reported","NR",0
,"Yuma County, AZ","04027","American Indian or Alaska Native","1002-5",41
,"Yuma County, AZ","04027","Asian","A",29
,"Yuma County, AZ","04027","Black or African American","2054-5",40
,"Yuma County, AZ","04027","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Yuma County, AZ","04027","White","2106-3",2871
,"Yuma County, AZ","04027","More than one race","M",50
,"Yuma County, AZ","04027","Unknown or Not Stated","UNK",0
,"Yuma County, AZ","04027","Not Available","NA",0
,"Yuma County, AZ","04027","Not Reported","NR",0
,"Unidentified Counties, AZ","04999","American Indian or Alaska Native","1002-5",1009
,"Unidentified Counties, AZ","04999","Asian","A",15
,"Unidentified Counties, AZ","04999","Black or African American","2054-5",15
,"Unidentified Counties, AZ","04999","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Unidentified Counties, AZ","04999","White","2106-3",1796
,"Unidentified Counties, AZ","04999","More than one race","M",19
,"Unidentified Counties, AZ","04999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, AZ","04999","Not Available","NA",0
,"Unidentified Counties, AZ","04999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Arizona (04)"
"Year: 2018"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 2:14:15 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 2:14:15 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
