"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Atlantic County, NJ","34001","American Indian or Alaska Native","1002-5",Suppressed
,"Atlantic County, NJ","34001","Asian","A",215
,"Atlantic County, NJ","34001","Black or African American","2054-5",589
,"Atlantic County, NJ","34001","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Atlantic County, NJ","34001","White","2106-3",1873
,"Atlantic County, NJ","34001","More than one race","M",59
,"Atlantic County, NJ","34001","Unknown or Not Stated","UNK",0
,"Atlantic County, NJ","34001","Not Available","NA",0
,"Atlantic County, NJ","34001","Not Reported","NR",0
,"Bergen County, NJ","34003","American Indian or Alaska Native","1002-5",14
,"Bergen County, NJ","34003","Asian","A",1519
,"Bergen County, NJ","34003","Black or African American","2054-5",800
,"Bergen County, NJ","34003","Native Hawaiian or Other Pacific Islander","NHOPI",14
,"Bergen County, NJ","34003","White","2106-3",6431
,"Bergen County, NJ","34003","More than one race","M",119
,"Bergen County, NJ","34003","Unknown or Not Stated","UNK",0
,"Bergen County, NJ","34003","Not Available","NA",0
,"Bergen County, NJ","34003","Not Reported","NR",0
,"Burlington County, NJ","34005","American Indian or Alaska Native","1002-5",Suppressed
,"Burlington County, NJ","34005","Asian","A",370
,"Burlington County, NJ","34005","Black or African American","2054-5",925
,"Burlington County, NJ","34005","Native Hawaiian or Other Pacific Islander","NHOPI",11
,"Burlington County, NJ","34005","White","2106-3",3219
,"Burlington County, NJ","34005","More than one race","M",156
,"Burlington County, NJ","34005","Unknown or Not Stated","UNK",0
,"Burlington County, NJ","34005","Not Available","NA",0
,"Burlington County, NJ","34005","Not Reported","NR",0
,"Camden County, NJ","34007","American Indian or Alaska Native","1002-5",26
,"Camden County, NJ","34007","Asian","A",337
,"Camden County, NJ","34007","Black or African American","2054-5",1526
,"Camden County, NJ","34007","Native Hawaiian or Other Pacific Islander","NHOPI",28
,"Camden County, NJ","34007","White","2106-3",3823
,"Camden County, NJ","34007","More than one race","M",167
,"Camden County, NJ","34007","Unknown or Not Stated","UNK",0
,"Camden County, NJ","34007","Not Available","NA",0
,"Camden County, NJ","34007","Not Reported","NR",0
,"Cumberland County, NJ","34011","American Indian or Alaska Native","1002-5",12
,"Cumberland County, NJ","34011","Asian","A",37
,"Cumberland County, NJ","34011","Black or African American","2054-5",420
,"Cumberland County, NJ","34011","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cumberland County, NJ","34011","White","2106-3",1284
,"Cumberland County, NJ","34011","More than one race","M",58
,"Cumberland County, NJ","34011","Unknown or Not Stated","UNK",0
,"Cumberland County, NJ","34011","Not Available","NA",0
,"Cumberland County, NJ","34011","Not Reported","NR",0
,"Essex County, NJ","34013","American Indian or Alaska Native","1002-5",46
,"Essex County, NJ","34013","Asian","A",578
,"Essex County, NJ","34013","Black or African American","2054-5",4167
,"Essex County, NJ","34013","Native Hawaiian or Other Pacific Islander","NHOPI",33
,"Essex County, NJ","34013","White","2106-3",4856
,"Essex County, NJ","34013","More than one race","M",125
,"Essex County, NJ","34013","Unknown or Not Stated","UNK",0
,"Essex County, NJ","34013","Not Available","NA",0
,"Essex County, NJ","34013","Not Reported","NR",0
,"Gloucester County, NJ","34015","American Indian or Alaska Native","1002-5",Suppressed
,"Gloucester County, NJ","34015","Asian","A",105
,"Gloucester County, NJ","34015","Black or African American","2054-5",370
,"Gloucester County, NJ","34015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Gloucester County, NJ","34015","White","2106-3",2391
,"Gloucester County, NJ","34015","More than one race","M",105
,"Gloucester County, NJ","34015","Unknown or Not Stated","UNK",0
,"Gloucester County, NJ","34015","Not Available","NA",0
,"Gloucester County, NJ","34015","Not Reported","NR",0
,"Hudson County, NJ","34017","American Indian or Alaska Native","1002-5",11
,"Hudson County, NJ","34017","Asian","A",1925
,"Hudson County, NJ","34017","Black or African American","2054-5",1186
,"Hudson County, NJ","34017","Native Hawaiian or Other Pacific Islander","NHOPI",26
,"Hudson County, NJ","34017","White","2106-3",5395
,"Hudson County, NJ","34017","More than one race","M",112
,"Hudson County, NJ","34017","Unknown or Not Stated","UNK",0
,"Hudson County, NJ","34017","Not Available","NA",0
,"Hudson County, NJ","34017","Not Reported","NR",0
,"Hunterdon County, NJ","34019","American Indian or Alaska Native","1002-5",Suppressed
,"Hunterdon County, NJ","34019","Asian","A",61
,"Hunterdon County, NJ","34019","Black or African American","2054-5",39
,"Hunterdon County, NJ","34019","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Hunterdon County, NJ","34019","White","2106-3",906
,"Hunterdon County, NJ","34019","More than one race","M",16
,"Hunterdon County, NJ","34019","Unknown or Not Stated","UNK",0
,"Hunterdon County, NJ","34019","Not Available","NA",0
,"Hunterdon County, NJ","34019","Not Reported","NR",0
,"Mercer County, NJ","34021","American Indian or Alaska Native","1002-5",32
,"Mercer County, NJ","34021","Asian","A",460
,"Mercer County, NJ","34021","Black or African American","2054-5",1016
,"Mercer County, NJ","34021","Native Hawaiian or Other Pacific Islander","NHOPI",13
,"Mercer County, NJ","34021","White","2106-3",2524
,"Mercer County, NJ","34021","More than one race","M",58
,"Mercer County, NJ","34021","Unknown or Not Stated","UNK",0
,"Mercer County, NJ","34021","Not Available","NA",0
,"Mercer County, NJ","34021","Not Reported","NR",0
,"Middlesex County, NJ","34023","American Indian or Alaska Native","1002-5",20
,"Middlesex County, NJ","34023","Asian","A",2239
,"Middlesex County, NJ","34023","Black or African American","2054-5",1253
,"Middlesex County, NJ","34023","Native Hawaiian or Other Pacific Islander","NHOPI",28
,"Middlesex County, NJ","34023","White","2106-3",4712
,"Middlesex County, NJ","34023","More than one race","M",112
,"Middlesex County, NJ","34023","Unknown or Not Stated","UNK",0
,"Middlesex County, NJ","34023","Not Available","NA",0
,"Middlesex County, NJ","34023","Not Reported","NR",0
,"Monmouth County, NJ","34025","American Indian or Alaska Native","1002-5",10
,"Monmouth County, NJ","34025","Asian","A",281
,"Monmouth County, NJ","34025","Black or African American","2054-5",449
,"Monmouth County, NJ","34025","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Monmouth County, NJ","34025","White","2106-3",5585
,"Monmouth County, NJ","34025","More than one race","M",66
,"Monmouth County, NJ","34025","Unknown or Not Stated","UNK",0
,"Monmouth County, NJ","34025","Not Available","NA",0
,"Monmouth County, NJ","34025","Not Reported","NR",0
,"Morris County, NJ","34027","American Indian or Alaska Native","1002-5",11
,"Morris County, NJ","34027","Asian","A",654
,"Morris County, NJ","34027","Black or African American","2054-5",215
,"Morris County, NJ","34027","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Morris County, NJ","34027","White","2106-3",3981
,"Morris County, NJ","34027","More than one race","M",62
,"Morris County, NJ","34027","Unknown or Not Stated","UNK",0
,"Morris County, NJ","34027","Not Available","NA",0
,"Morris County, NJ","34027","Not Reported","NR",0
,"Ocean County, NJ","34029","American Indian or Alaska Native","1002-5",Suppressed
,"Ocean County, NJ","34029","Asian","A",103
,"Ocean County, NJ","34029","Black or African American","2054-5",253
,"Ocean County, NJ","34029","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Ocean County, NJ","34029","White","2106-3",10078
,"Ocean County, NJ","34029","More than one race","M",74
,"Ocean County, NJ","34029","Unknown or Not Stated","UNK",0
,"Ocean County, NJ","34029","Not Available","NA",0
,"Ocean County, NJ","34029","Not Reported","NR",0
,"Passaic County, NJ","34031","American Indian or Alaska Native","1002-5",15
,"Passaic County, NJ","34031","Asian","A",414
,"Passaic County, NJ","34031","Black or African American","2054-5",1117
,"Passaic County, NJ","34031","Native Hawaiian or Other Pacific Islander","NHOPI",48
,"Passaic County, NJ","34031","White","2106-3",4607
,"Passaic County, NJ","34031","More than one race","M",71
,"Passaic County, NJ","34031","Unknown or Not Stated","UNK",0
,"Passaic County, NJ","34031","Not Available","NA",0
,"Passaic County, NJ","34031","Not Reported","NR",0
