"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Adams County, CO","08001","Under 15 years","15",Suppressed
,"Adams County, CO","08001","15-19 years","15-19",275
,"Adams County, CO","08001","20-24 years","20-24",1102
,"Adams County, CO","08001","25-29 years","25-29",1814
,"Adams County, CO","08001","30-34 years","30-34",1847
,"Adams County, CO","08001","35-39 years","35-39",966
,"Adams County, CO","08001","40-44 years","40-44",178
,"Adams County, CO","08001","45-49 years","45-49",16
,"Adams County, CO","08001","50 years and over","50+",0
,"Arapahoe County, CO","08005","Under 15 years","15",Suppressed
,"Arapahoe County, CO","08005","15-19 years","15-19",227
,"Arapahoe County, CO","08005","20-24 years","20-24",1088
,"Arapahoe County, CO","08005","25-29 years","25-29",1973
,"Arapahoe County, CO","08005","30-34 years","30-34",2574
,"Arapahoe County, CO","08005","35-39 years","35-39",1444
,"Arapahoe County, CO","08005","40-44 years","40-44",338
,"Arapahoe County, CO","08005","45-49 years","45-49",22
,"Arapahoe County, CO","08005","50 years and over","50+",Suppressed
,"Boulder County, CO","08013","Under 15 years","15",0
,"Boulder County, CO","08013","15-19 years","15-19",52
,"Boulder County, CO","08013","20-24 years","20-24",241
,"Boulder County, CO","08013","25-29 years","25-29",431
,"Boulder County, CO","08013","30-34 years","30-34",962
,"Boulder County, CO","08013","35-39 years","35-39",718
,"Boulder County, CO","08013","40-44 years","40-44",149
,"Boulder County, CO","08013","45-49 years","45-49",Suppressed
,"Boulder County, CO","08013","50 years and over","50+",Suppressed
,"Denver County, CO","08031","Under 15 years","15",Suppressed
,"Denver County, CO","08031","15-19 years","15-19",331
,"Denver County, CO","08031","20-24 years","20-24",1214
,"Denver County, CO","08031","25-29 years","25-29",1932
,"Denver County, CO","08031","30-34 years","30-34",3177
,"Denver County, CO","08031","35-39 years","35-39",2105
,"Denver County, CO","08031","40-44 years","40-44",430
,"Denver County, CO","08031","45-49 years","45-49",33
,"Denver County, CO","08031","50 years and over","50+",Suppressed
,"Douglas County, CO","08035","Under 15 years","15",Suppressed
,"Douglas County, CO","08035","15-19 years","15-19",21
,"Douglas County, CO","08035","20-24 years","20-24",235
,"Douglas County, CO","08035","25-29 years","25-29",887
,"Douglas County, CO","08035","30-34 years","30-34",1572
,"Douglas County, CO","08035","35-39 years","35-39",873
,"Douglas County, CO","08035","40-44 years","40-44",160
,"Douglas County, CO","08035","45-49 years","45-49",Suppressed
,"Douglas County, CO","08035","50 years and over","50+",Suppressed
,"El Paso County, CO","08041","Under 15 years","15",Suppressed
,"El Paso County, CO","08041","15-19 years","15-19",316
,"El Paso County, CO","08041","20-24 years","20-24",2028
,"El Paso County, CO","08041","25-29 years","25-29",2848
,"El Paso County, CO","08041","30-34 years","30-34",2508
,"El Paso County, CO","08041","35-39 years","35-39",1300
,"El Paso County, CO","08041","40-44 years","40-44",233
,"El Paso County, CO","08041","45-49 years","45-49",13
,"El Paso County, CO","08041","50 years and over","50+",Suppressed
,"Jefferson County, CO","08059","Under 15 years","15",Suppressed
,"Jefferson County, CO","08059","15-19 years","15-19",84
,"Jefferson County, CO","08059","20-24 years","20-24",478
,"Jefferson County, CO","08059","25-29 years","25-29",1091
,"Jefferson County, CO","08059","30-34 years","30-34",2236
,"Jefferson County, CO","08059","35-39 years","35-39",1382
,"Jefferson County, CO","08059","40-44 years","40-44",261
,"Jefferson County, CO","08059","45-49 years","45-49",11
,"Jefferson County, CO","08059","50 years and over","50+",Suppressed
,"Larimer County, CO","08069","Under 15 years","15",Suppressed
,"Larimer County, CO","08069","15-19 years","15-19",74
,"Larimer County, CO","08069","20-24 years","20-24",349
,"Larimer County, CO","08069","25-29 years","25-29",817
,"Larimer County, CO","08069","30-34 years","30-34",1119
,"Larimer County, CO","08069","35-39 years","35-39",619
,"Larimer County, CO","08069","40-44 years","40-44",123
,"Larimer County, CO","08069","45-49 years","45-49",Suppressed
,"Larimer County, CO","08069","50 years and over","50+",0
,"Mesa County, CO","08077","Under 15 years","15",Suppressed
,"Mesa County, CO","08077","15-19 years","15-19",70
,"Mesa County, CO","08077","20-24 years","20-24",312
,"Mesa County, CO","08077","25-29 years","25-29",491
,"Mesa County, CO","08077","30-34 years","30-34",395
,"Mesa County, CO","08077","35-39 years","35-39",186
,"Mesa County, CO","08077","40-44 years","40-44",45
,"Mesa County, CO","08077","45-49 years","45-49",Suppressed
,"Mesa County, CO","08077","50 years and over","50+",0
,"Pueblo County, CO","08101","Under 15 years","15",Suppressed
,"Pueblo County, CO","08101","15-19 years","15-19",95
,"Pueblo County, CO","08101","20-24 years","20-24",434
,"Pueblo County, CO","08101","25-29 years","25-29",519
,"Pueblo County, CO","08101","30-34 years","30-34",403
,"Pueblo County, CO","08101","35-39 years","35-39",174
,"Pueblo County, CO","08101","40-44 years","40-44",31
,"Pueblo County, CO","08101","45-49 years","45-49",0
,"Pueblo County, CO","08101","50 years and over","50+",0
,"Weld County, CO","08123","Under 15 years","15",Suppressed
,"Weld County, CO","08123","15-19 years","15-19",178
,"Weld County, CO","08123","20-24 years","20-24",775
,"Weld County, CO","08123","25-29 years","25-29",1499
,"Weld County, CO","08123","30-34 years","30-34",1414
,"Weld County, CO","08123","35-39 years","35-39",563
,"Weld County, CO","08123","40-44 years","40-44",107
,"Weld County, CO","08123","45-49 years","45-49",Suppressed
,"Weld County, CO","08123","50 years and over","50+",0
,"Unidentified Counties, CO","08999","Under 15 years","15",Suppressed
