"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Atlantic County, NJ","34001","American Indian or Alaska Native","1002-5",Suppressed
,"Atlantic County, NJ","34001","Asian","A",220
,"Atlantic County, NJ","34001","Black or African American","2054-5",576
,"Atlantic County, NJ","34001","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Atlantic County, NJ","34001","White","2106-3",1831
,"Atlantic County, NJ","34001","More than one race","M",60
,"Atlantic County, NJ","34001","Unknown or Not Stated","UNK",0
,"Atlantic County, NJ","34001","Not Available","NA",0
,"Atlantic County, NJ","34001","Not Reported","NR",0
,"Bergen County, NJ","34003","American Indian or Alaska Native","1002-5",14
,"Bergen County, NJ","34003","Asian","A",1640
,"Bergen County, NJ","34003","Black or African American","2054-5",851
,"Bergen County, NJ","34003","Native Hawaiian or Other Pacific Islander","NHOPI",26
,"Bergen County, NJ","34003","White","2106-3",6672
,"Bergen County, NJ","34003","More than one race","M",114
,"Bergen County, NJ","34003","Unknown or Not Stated","UNK",0
,"Bergen County, NJ","34003","Not Available","NA",0
,"Bergen County, NJ","34003","Not Reported","NR",0
,"Burlington County, NJ","34005","American Indian or Alaska Native","1002-5",Suppressed
,"Burlington County, NJ","34005","Asian","A",367
,"Burlington County, NJ","34005","Black or African American","2054-5",1000
,"Burlington County, NJ","34005","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Burlington County, NJ","34005","White","2106-3",3196
,"Burlington County, NJ","34005","More than one race","M",159
,"Burlington County, NJ","34005","Unknown or Not Stated","UNK",0
,"Burlington County, NJ","34005","Not Available","NA",0
,"Burlington County, NJ","34005","Not Reported","NR",0
,"Camden County, NJ","34007","American Indian or Alaska Native","1002-5",23
,"Camden County, NJ","34007","Asian","A",378
,"Camden County, NJ","34007","Black or African American","2054-5",1597
,"Camden County, NJ","34007","Native Hawaiian or Other Pacific Islander","NHOPI",37
,"Camden County, NJ","34007","White","2106-3",3927
,"Camden County, NJ","34007","More than one race","M",162
,"Camden County, NJ","34007","Unknown or Not Stated","UNK",0
,"Camden County, NJ","34007","Not Available","NA",0
,"Camden County, NJ","34007","Not Reported","NR",0
,"Cumberland County, NJ","34011","American Indian or Alaska Native","1002-5",Suppressed
,"Cumberland County, NJ","34011","Asian","A",23
,"Cumberland County, NJ","34011","Black or African American","2054-5",443
,"Cumberland County, NJ","34011","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cumberland County, NJ","34011","White","2106-3",1306
,"Cumberland County, NJ","34011","More than one race","M",50
,"Cumberland County, NJ","34011","Unknown or Not Stated","UNK",0
,"Cumberland County, NJ","34011","Not Available","NA",0
,"Cumberland County, NJ","34011","Not Reported","NR",0
,"Essex County, NJ","34013","American Indian or Alaska Native","1002-5",23
,"Essex County, NJ","34013","Asian","A",636
,"Essex County, NJ","34013","Black or African American","2054-5",4280
,"Essex County, NJ","34013","Native Hawaiian or Other Pacific Islander","NHOPI",41
,"Essex County, NJ","34013","White","2106-3",5045
,"Essex County, NJ","34013","More than one race","M",122
,"Essex County, NJ","34013","Unknown or Not Stated","UNK",0
,"Essex County, NJ","34013","Not Available","NA",0
,"Essex County, NJ","34013","Not Reported","NR",0
,"Gloucester County, NJ","34015","American Indian or Alaska Native","1002-5",13
,"Gloucester County, NJ","34015","Asian","A",113
,"Gloucester County, NJ","34015","Black or African American","2054-5",407
,"Gloucester County, NJ","34015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Gloucester County, NJ","34015","White","2106-3",2428
,"Gloucester County, NJ","34015","More than one race","M",85
,"Gloucester County, NJ","34015","Unknown or Not Stated","UNK",0
,"Gloucester County, NJ","34015","Not Available","NA",0
,"Gloucester County, NJ","34015","Not Reported","NR",0
,"Hudson County, NJ","34017","American Indian or Alaska Native","1002-5",20
,"Hudson County, NJ","34017","Asian","A",2039
,"Hudson County, NJ","34017","Black or African American","2054-5",1238
,"Hudson County, NJ","34017","Native Hawaiian or Other Pacific Islander","NHOPI",34
,"Hudson County, NJ","34017","White","2106-3",5598
,"Hudson County, NJ","34017","More than one race","M",113
,"Hudson County, NJ","34017","Unknown or Not Stated","UNK",0
,"Hudson County, NJ","34017","Not Available","NA",0
,"Hudson County, NJ","34017","Not Reported","NR",0
,"Hunterdon County, NJ","34019","American Indian or Alaska Native","1002-5",0
,"Hunterdon County, NJ","34019","Asian","A",76
,"Hunterdon County, NJ","34019","Black or African American","2054-5",42
,"Hunterdon County, NJ","34019","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Hunterdon County, NJ","34019","White","2106-3",984
,"Hunterdon County, NJ","34019","More than one race","M",11
,"Hunterdon County, NJ","34019","Unknown or Not Stated","UNK",0
,"Hunterdon County, NJ","34019","Not Available","NA",0
,"Hunterdon County, NJ","34019","Not Reported","NR",0
,"Mercer County, NJ","34021","American Indian or Alaska Native","1002-5",Suppressed
,"Mercer County, NJ","34021","Asian","A",462
,"Mercer County, NJ","34021","Black or African American","2054-5",1102
,"Mercer County, NJ","34021","Native Hawaiian or Other Pacific Islander","NHOPI",33
,"Mercer County, NJ","34021","White","2106-3",2541
,"Mercer County, NJ","34021","More than one race","M",58
,"Mercer County, NJ","34021","Unknown or Not Stated","UNK",0
,"Mercer County, NJ","34021","Not Available","NA",0
,"Mercer County, NJ","34021","Not Reported","NR",0
,"Middlesex County, NJ","34023","American Indian or Alaska Native","1002-5",18
,"Middlesex County, NJ","34023","Asian","A",2265
,"Middlesex County, NJ","34023","Black or African American","2054-5",1316
,"Middlesex County, NJ","34023","Native Hawaiian or Other Pacific Islander","NHOPI",38
,"Middlesex County, NJ","34023","White","2106-3",4777
,"Middlesex County, NJ","34023","More than one race","M",138
,"Middlesex County, NJ","34023","Unknown or Not Stated","UNK",0
