"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Fairfield County, CT","09001","American Indian or Alaska Native","1002-5",102
,"Fairfield County, CT","09001","Asian","A",545
,"Fairfield County, CT","09001","Black or African American","2054-5",1468
,"Fairfield County, CT","09001","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Fairfield County, CT","09001","White","2106-3",7860
,"Fairfield County, CT","09001","More than one race","M",223
,"Fairfield County, CT","09001","Unknown or Not Stated","UNK",0
,"Fairfield County, CT","09001","Not Available","NA",0
,"Fairfield County, CT","09001","Not Reported","NR",0
,"Hartford County, CT","09003","American Indian or Alaska Native","1002-5",65
,"Hartford County, CT","09003","Asian","A",662
,"Hartford County, CT","09003","Black or African American","2054-5",1844
,"Hartford County, CT","09003","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Hartford County, CT","09003","White","2106-3",6138
,"Hartford County, CT","09003","More than one race","M",235
,"Hartford County, CT","09003","Unknown or Not Stated","UNK",0
,"Hartford County, CT","09003","Not Available","NA",0
,"Hartford County, CT","09003","Not Reported","NR",0
,"Litchfield County, CT","09005","American Indian or Alaska Native","1002-5",13
,"Litchfield County, CT","09005","Asian","A",38
,"Litchfield County, CT","09005","Black or African American","2054-5",83
,"Litchfield County, CT","09005","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Litchfield County, CT","09005","White","2106-3",1320
,"Litchfield County, CT","09005","More than one race","M",31
,"Litchfield County, CT","09005","Unknown or Not Stated","UNK",0
,"Litchfield County, CT","09005","Not Available","NA",0
,"Litchfield County, CT","09005","Not Reported","NR",0
,"Middlesex County, CT","09007","American Indian or Alaska Native","1002-5",Suppressed
,"Middlesex County, CT","09007","Asian","A",47
,"Middlesex County, CT","09007","Black or African American","2054-5",93
,"Middlesex County, CT","09007","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Middlesex County, CT","09007","White","2106-3",1098
,"Middlesex County, CT","09007","More than one race","M",42
,"Middlesex County, CT","09007","Unknown or Not Stated","UNK",0
,"Middlesex County, CT","09007","Not Available","NA",0
,"Middlesex County, CT","09007","Not Reported","NR",0
,"New Haven County, CT","09009","American Indian or Alaska Native","1002-5",95
,"New Haven County, CT","09009","Asian","A",444
,"New Haven County, CT","09009","Black or African American","2054-5",1783
,"New Haven County, CT","09009","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"New Haven County, CT","09009","White","2106-3",5950
,"New Haven County, CT","09009","More than one race","M",298
,"New Haven County, CT","09009","Unknown or Not Stated","UNK",0
,"New Haven County, CT","09009","Not Available","NA",0
,"New Haven County, CT","09009","Not Reported","NR",0
,"New London County, CT","09011","American Indian or Alaska Native","1002-5",25
,"New London County, CT","09011","Asian","A",104
,"New London County, CT","09011","Black or African American","2054-5",258
,"New London County, CT","09011","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"New London County, CT","09011","White","2106-3",2025
,"New London County, CT","09011","More than one race","M",159
,"New London County, CT","09011","Unknown or Not Stated","UNK",0
