"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Baldwin County, AL","01003","American Indian or Alaska Native","1002-5",11
,"Baldwin County, AL","01003","Asian","A",42
,"Baldwin County, AL","01003","Black or African American","2054-5",296
,"Baldwin County, AL","01003","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Baldwin County, AL","01003","White","2106-3",2335
,"Baldwin County, AL","01003","More than one race","M",55
,"Baldwin County, AL","01003","Unknown or Not Stated","UNK",0
,"Baldwin County, AL","01003","Not Available","NA",0
,"Baldwin County, AL","01003","Not Reported","NR",0
,"Calhoun County, AL","01015","American Indian or Alaska Native","1002-5",Suppressed
,"Calhoun County, AL","01015","Asian","A",15
,"Calhoun County, AL","01015","Black or African American","2054-5",258
,"Calhoun County, AL","01015","Native Hawaiian or Other Pacific Islander","NHOPI",12
,"Calhoun County, AL","01015","White","2106-3",934
,"Calhoun County, AL","01015","More than one race","M",35
,"Calhoun County, AL","01015","Unknown or Not Stated","UNK",0
,"Calhoun County, AL","01015","Not Available","NA",0
,"Calhoun County, AL","01015","Not Reported","NR",0
,"Etowah County, AL","01055","American Indian or Alaska Native","1002-5",Suppressed
,"Etowah County, AL","01055","Asian","A",10
,"Etowah County, AL","01055","Black or African American","2054-5",198
,"Etowah County, AL","01055","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Etowah County, AL","01055","White","2106-3",963
,"Etowah County, AL","01055","More than one race","M",41
,"Etowah County, AL","01055","Unknown or Not Stated","UNK",0
,"Etowah County, AL","01055","Not Available","NA",0
,"Etowah County, AL","01055","Not Reported","NR",0
,"Houston County, AL","01069","American Indian or Alaska Native","1002-5",Suppressed
,"Houston County, AL","01069","Asian","A",26
,"Houston County, AL","01069","Black or African American","2054-5",368
,"Houston County, AL","01069","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Houston County, AL","01069","White","2106-3",817
,"Houston County, AL","01069","More than one race","M",33
,"Houston County, AL","01069","Unknown or Not Stated","UNK",0
,"Houston County, AL","01069","Not Available","NA",0
,"Houston County, AL","01069","Not Reported","NR",0
,"Jefferson County, AL","01073","American Indian or Alaska Native","1002-5",10
,"Jefferson County, AL","01073","Asian","A",194
,"Jefferson County, AL","01073","Black or African American","2054-5",3071
,"Jefferson County, AL","01073","Native Hawaiian or Other Pacific Islander","NHOPI",18
,"Jefferson County, AL","01073","White","2106-3",4457
,"Jefferson County, AL","01073","More than one race","M",135
,"Jefferson County, AL","01073","Unknown or Not Stated","UNK",0
,"Jefferson County, AL","01073","Not Available","NA",0
,"Jefferson County, AL","01073","Not Reported","NR",0
,"Lee County, AL","01081","American Indian or Alaska Native","1002-5",Suppressed
,"Lee County, AL","01081","Asian","A",68
,"Lee County, AL","01081","Black or African American","2054-5",415
,"Lee County, AL","01081","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Lee County, AL","01081","White","2106-3",1470
,"Lee County, AL","01081","More than one race","M",33
,"Lee County, AL","01081","Unknown or Not Stated","UNK",0
,"Lee County, AL","01081","Not Available","NA",0
,"Lee County, AL","01081","Not Reported","NR",0
,"Madison County, AL","01089","American Indian or Alaska Native","1002-5",12
,"Madison County, AL","01089","Asian","A",115
,"Madison County, AL","01089","Black or African American","2054-5",1115
,"Madison County, AL","01089","Native Hawaiian or Other Pacific Islander","NHOPI",17
,"Madison County, AL","01089","White","2106-3",3226
,"Madison County, AL","01089","More than one race","M",150
,"Madison County, AL","01089","Unknown or Not Stated","UNK",0
,"Madison County, AL","01089","Not Available","NA",0
,"Madison County, AL","01089","Not Reported","NR",0
,"Mobile County, AL","01097","American Indian or Alaska Native","1002-5",32
,"Mobile County, AL","01097","Asian","A",97
,"Mobile County, AL","01097","Black or African American","2054-5",1834
,"Mobile County, AL","01097","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Mobile County, AL","01097","White","2106-3",2762
,"Mobile County, AL","01097","More than one race","M",45
,"Mobile County, AL","01097","Unknown or Not Stated","UNK",0
,"Mobile County, AL","01097","Not Available","NA",0
,"Mobile County, AL","01097","Not Reported","NR",0
,"Montgomery County, AL","01101","American Indian or Alaska Native","1002-5",11
,"Montgomery County, AL","01101","Asian","A",96
,"Montgomery County, AL","01101","Black or African American","2054-5",1580
,"Montgomery County, AL","01101","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Montgomery County, AL","01101","White","2106-3",1012
,"Montgomery County, AL","01101","More than one race","M",54
,"Montgomery County, AL","01101","Unknown or Not Stated","UNK",0
,"Montgomery County, AL","01101","Not Available","NA",0
,"Montgomery County, AL","01101","Not Reported","NR",0
,"Morgan County, AL","01103","American Indian or Alaska Native","1002-5",16
,"Morgan County, AL","01103","Asian","A",15
,"Morgan County, AL","01103","Black or African American","2054-5",198
,"Morgan County, AL","01103","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Morgan County, AL","01103","White","2106-3",1197
,"Morgan County, AL","01103","More than one race","M",28
,"Morgan County, AL","01103","Unknown or Not Stated","UNK",0
,"Morgan County, AL","01103","Not Available","NA",0
,"Morgan County, AL","01103","Not Reported","NR",0
,"Shelby County, AL","01117","American Indian or Alaska Native","1002-5",Suppressed
,"Shelby County, AL","01117","Asian","A",58
,"Shelby County, AL","01117","Black or African American","2054-5",292
,"Shelby County, AL","01117","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Shelby County, AL","01117","White","2106-3",1917
,"Shelby County, AL","01117","More than one race","M",48
,"Shelby County, AL","01117","Unknown or Not Stated","UNK",0
,"Shelby County, AL","01117","Not Available","NA",0
,"Shelby County, AL","01117","Not Reported","NR",0
,"Tuscaloosa County, AL","01125","American Indian or Alaska Native","1002-5",Suppressed
,"Tuscaloosa County, AL","01125","Asian","A",55
