"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Atlantic County, NJ","34001","American Indian or Alaska Native","1002-5",Suppressed
,"Atlantic County, NJ","34001","Asian","A",218
,"Atlantic County, NJ","34001","Black or African American","2054-5",516
,"Atlantic County, NJ","34001","Native Hawaiian or Other Pacific Islander","NHOPI",27
,"Atlantic County, NJ","34001","White","2106-3",1884
,"Atlantic County, NJ","34001","More than one race","M",71
,"Atlantic County, NJ","34001","Unknown or Not Stated","UNK",0
,"Atlantic County, NJ","34001","Not Available","NA",0
,"Atlantic County, NJ","34001","Not Reported","NR",0
,"Bergen County, NJ","34003","American Indian or Alaska Native","1002-5",15
,"Bergen County, NJ","34003","Asian","A",1646
,"Bergen County, NJ","34003","Black or African American","2054-5",772
,"Bergen County, NJ","34003","Native Hawaiian or Other Pacific Islander","NHOPI",24
,"Bergen County, NJ","34003","White","2106-3",6434
,"Bergen County, NJ","34003","More than one race","M",128
,"Bergen County, NJ","34003","Unknown or Not Stated","UNK",0
,"Bergen County, NJ","34003","Not Available","NA",0
,"Bergen County, NJ","34003","Not Reported","NR",0
,"Burlington County, NJ","34005","American Indian or Alaska Native","1002-5",20
,"Burlington County, NJ","34005","Asian","A",377
,"Burlington County, NJ","34005","Black or African American","2054-5",876
,"Burlington County, NJ","34005","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Burlington County, NJ","34005","White","2106-3",3124
,"Burlington County, NJ","34005","More than one race","M",167
,"Burlington County, NJ","34005","Unknown or Not Stated","UNK",0
,"Burlington County, NJ","34005","Not Available","NA",0
,"Burlington County, NJ","34005","Not Reported","NR",0
,"Camden County, NJ","34007","American Indian or Alaska Native","1002-5",37
,"Camden County, NJ","34007","Asian","A",355
,"Camden County, NJ","34007","Black or African American","2054-5",1464
,"Camden County, NJ","34007","Native Hawaiian or Other Pacific Islander","NHOPI",31
,"Camden County, NJ","34007","White","2106-3",3824
,"Camden County, NJ","34007","More than one race","M",172
,"Camden County, NJ","34007","Unknown or Not Stated","UNK",0
,"Camden County, NJ","34007","Not Available","NA",0
,"Camden County, NJ","34007","Not Reported","NR",0
,"Cumberland County, NJ","34011","American Indian or Alaska Native","1002-5",Suppressed
,"Cumberland County, NJ","34011","Asian","A",31
,"Cumberland County, NJ","34011","Black or African American","2054-5",456
,"Cumberland County, NJ","34011","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cumberland County, NJ","34011","White","2106-3",1254
,"Cumberland County, NJ","34011","More than one race","M",57
,"Cumberland County, NJ","34011","Unknown or Not Stated","UNK",0
,"Cumberland County, NJ","34011","Not Available","NA",0
,"Cumberland County, NJ","34011","Not Reported","NR",0
,"Essex County, NJ","34013","American Indian or Alaska Native","1002-5",45
,"Essex County, NJ","34013","Asian","A",632
,"Essex County, NJ","34013","Black or African American","2054-5",4146
,"Essex County, NJ","34013","Native Hawaiian or Other Pacific Islander","NHOPI",61
,"Essex County, NJ","34013","White","2106-3",4958
,"Essex County, NJ","34013","More than one race","M",140
,"Essex County, NJ","34013","Unknown or Not Stated","UNK",0
,"Essex County, NJ","34013","Not Available","NA",0
,"Essex County, NJ","34013","Not Reported","NR",0
,"Gloucester County, NJ","34015","American Indian or Alaska Native","1002-5",Suppressed
,"Gloucester County, NJ","34015","Asian","A",140
,"Gloucester County, NJ","34015","Black or African American","2054-5",393
,"Gloucester County, NJ","34015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Gloucester County, NJ","34015","White","2106-3",2287
,"Gloucester County, NJ","34015","More than one race","M",83
,"Gloucester County, NJ","34015","Unknown or Not Stated","UNK",0
,"Gloucester County, NJ","34015","Not Available","NA",0
,"Gloucester County, NJ","34015","Not Reported","NR",0
,"Hudson County, NJ","34017","American Indian or Alaska Native","1002-5",13
,"Hudson County, NJ","34017","Asian","A",2056
,"Hudson County, NJ","34017","Black or African American","2054-5",1129
,"Hudson County, NJ","34017","Native Hawaiian or Other Pacific Islander","NHOPI",36
,"Hudson County, NJ","34017","White","2106-3",5667
,"Hudson County, NJ","34017","More than one race","M",147
,"Hudson County, NJ","34017","Unknown or Not Stated","UNK",0
,"Hudson County, NJ","34017","Not Available","NA",0
,"Hudson County, NJ","34017","Not Reported","NR",0
,"Hunterdon County, NJ","34019","American Indian or Alaska Native","1002-5",Suppressed
,"Hunterdon County, NJ","34019","Asian","A",71
,"Hunterdon County, NJ","34019","Black or African American","2054-5",37
,"Hunterdon County, NJ","34019","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Hunterdon County, NJ","34019","White","2106-3",991
,"Hunterdon County, NJ","34019","More than one race","M",14
,"Hunterdon County, NJ","34019","Unknown or Not Stated","UNK",0
,"Hunterdon County, NJ","34019","Not Available","NA",0
,"Hunterdon County, NJ","34019","Not Reported","NR",0
,"Mercer County, NJ","34021","American Indian or Alaska Native","1002-5",24
,"Mercer County, NJ","34021","Asian","A",433
,"Mercer County, NJ","34021","Black or African American","2054-5",1018
,"Mercer County, NJ","34021","Native Hawaiian or Other Pacific Islander","NHOPI",24
,"Mercer County, NJ","34021","White","2106-3",2553
,"Mercer County, NJ","34021","More than one race","M",46
,"Mercer County, NJ","34021","Unknown or Not Stated","UNK",0
,"Mercer County, NJ","34021","Not Available","NA",0
,"Mercer County, NJ","34021","Not Reported","NR",0
,"Middlesex County, NJ","34023","American Indian or Alaska Native","1002-5",19
,"Middlesex County, NJ","34023","Asian","A",2259
,"Middlesex County, NJ","34023","Black or African American","2054-5",1156
,"Middlesex County, NJ","34023","Native Hawaiian or Other Pacific Islander","NHOPI",17
,"Middlesex County, NJ","34023","White","2106-3",4707
,"Middlesex County, NJ","34023","More than one race","M",136
,"Middlesex County, NJ","34023","Unknown or Not Stated","UNK",0
,"Middlesex County, NJ","34023","Not Available","NA",0
,"Middlesex County, NJ","34023","Not Reported","NR",0
,"Monmouth County, NJ","34025","American Indian or Alaska Native","1002-5",Suppressed
,"Monmouth County, NJ","34025","Asian","A",300
,"Monmouth County, NJ","34025","Black or African American","2054-5",434
,"Monmouth County, NJ","34025","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Monmouth County, NJ","34025","White","2106-3",5560
,"Monmouth County, NJ","34025","More than one race","M",71
,"Monmouth County, NJ","34025","Unknown or Not Stated","UNK",0
,"Monmouth County, NJ","34025","Not Available","NA",0
,"Monmouth County, NJ","34025","Not Reported","NR",0
,"Morris County, NJ","34027","American Indian or Alaska Native","1002-5",10
,"Morris County, NJ","34027","Asian","A",628
,"Morris County, NJ","34027","Black or African American","2054-5",256
,"Morris County, NJ","34027","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Morris County, NJ","34027","White","2106-3",4059
,"Morris County, NJ","34027","More than one race","M",72
,"Morris County, NJ","34027","Unknown or Not Stated","UNK",0
,"Morris County, NJ","34027","Not Available","NA",0
,"Morris County, NJ","34027","Not Reported","NR",0
,"Ocean County, NJ","34029","American Indian or Alaska Native","1002-5",Suppressed
,"Ocean County, NJ","34029","Asian","A",124
,"Ocean County, NJ","34029","Black or African American","2054-5",267
,"Ocean County, NJ","34029","Native Hawaiian or Other Pacific Islander","NHOPI",14
,"Ocean County, NJ","34029","White","2106-3",10343
,"Ocean County, NJ","34029","More than one race","M",65
,"Ocean County, NJ","34029","Unknown or Not Stated","UNK",0
,"Ocean County, NJ","34029","Not Available","NA",0
,"Ocean County, NJ","34029","Not Reported","NR",0
,"Passaic County, NJ","34031","American Indian or Alaska Native","1002-5",30
,"Passaic County, NJ","34031","Asian","A",441
,"Passaic County, NJ","34031","Black or African American","2054-5",1078
,"Passaic County, NJ","34031","Native Hawaiian or Other Pacific Islander","NHOPI",47
,"Passaic County, NJ","34031","White","2106-3",4469
,"Passaic County, NJ","34031","More than one race","M",79
,"Passaic County, NJ","34031","Unknown or Not Stated","UNK",0
,"Passaic County, NJ","34031","Not Available","NA",0
,"Passaic County, NJ","34031","Not Reported","NR",0
,"Somerset County, NJ","34035","American Indian or Alaska Native","1002-5",Suppressed
,"Somerset County, NJ","34035","Asian","A",702
,"Somerset County, NJ","34035","Black or African American","2054-5",374
,"Somerset County, NJ","34035","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Somerset County, NJ","34035","White","2106-3",2092
,"Somerset County, NJ","34035","More than one race","M",47
,"Somerset County, NJ","34035","Unknown or Not Stated","UNK",0
,"Somerset County, NJ","34035","Not Available","NA",0
,"Somerset County, NJ","34035","Not Reported","NR",0
,"Sussex County, NJ","34037","American Indian or Alaska Native","1002-5",Suppressed
,"Sussex County, NJ","34037","Asian","A",37
,"Sussex County, NJ","34037","Black or African American","2054-5",45
,"Sussex County, NJ","34037","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Sussex County, NJ","34037","White","2106-3",1231
,"Sussex County, NJ","34037","More than one race","M",20
,"Sussex County, NJ","34037","Unknown or Not Stated","UNK",0
,"Sussex County, NJ","34037","Not Available","NA",0
,"Sussex County, NJ","34037","Not Reported","NR",0
,"Union County, NJ","34039","American Indian or Alaska Native","1002-5",31
,"Union County, NJ","34039","Asian","A",470
,"Union County, NJ","34039","Black or African American","2054-5",1420
,"Union County, NJ","34039","Native Hawaiian or Other Pacific Islander","NHOPI",40
,"Union County, NJ","34039","White","2106-3",4511
,"Union County, NJ","34039","More than one race","M",76
