"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Adams County, CO","08001","Under 15 years","15",Suppressed
,"Adams County, CO","08001","15-19 years","15-19",316
,"Adams County, CO","08001","20-24 years","20-24",1209
,"Adams County, CO","08001","25-29 years","25-29",1854
,"Adams County, CO","08001","30-34 years","30-34",1758
,"Adams County, CO","08001","35-39 years","35-39",919
,"Adams County, CO","08001","40-44 years","40-44",141
,"Adams County, CO","08001","45-49 years","45-49",Suppressed
,"Adams County, CO","08001","50 years and over","50+",0
,"Arapahoe County, CO","08005","Under 15 years","15",Suppressed
,"Arapahoe County, CO","08005","15-19 years","15-19",259
,"Arapahoe County, CO","08005","20-24 years","20-24",1110
,"Arapahoe County, CO","08005","25-29 years","25-29",2041
,"Arapahoe County, CO","08005","30-34 years","30-34",2389
,"Arapahoe County, CO","08005","35-39 years","35-39",1339
,"Arapahoe County, CO","08005","40-44 years","40-44",301
,"Arapahoe County, CO","08005","45-49 years","45-49",24
,"Arapahoe County, CO","08005","50 years and over","50+",0
,"Boulder County, CO","08013","Under 15 years","15",Suppressed
,"Boulder County, CO","08013","15-19 years","15-19",67
,"Boulder County, CO","08013","20-24 years","20-24",296
,"Boulder County, CO","08013","25-29 years","25-29",461
,"Boulder County, CO","08013","30-34 years","30-34",889
,"Boulder County, CO","08013","35-39 years","35-39",628
,"Boulder County, CO","08013","40-44 years","40-44",153
,"Boulder County, CO","08013","45-49 years","45-49",10
,"Boulder County, CO","08013","50 years and over","50+",Suppressed
,"Denver County, CO","08031","Under 15 years","15",Suppressed
,"Denver County, CO","08031","15-19 years","15-19",353
,"Denver County, CO","08031","20-24 years","20-24",1322
,"Denver County, CO","08031","25-29 years","25-29",2078
,"Denver County, CO","08031","30-34 years","30-34",3243
,"Denver County, CO","08031","35-39 years","35-39",1931
,"Denver County, CO","08031","40-44 years","40-44",432
,"Denver County, CO","08031","45-49 years","45-49",24
,"Denver County, CO","08031","50 years and over","50+",Suppressed
,"Douglas County, CO","08035","Under 15 years","15",0
,"Douglas County, CO","08035","15-19 years","15-19",47
,"Douglas County, CO","08035","20-24 years","20-24",248
,"Douglas County, CO","08035","25-29 years","25-29",821
,"Douglas County, CO","08035","30-34 years","30-34",1432
,"Douglas County, CO","08035","35-39 years","35-39",760
,"Douglas County, CO","08035","40-44 years","40-44",156
,"Douglas County, CO","08035","45-49 years","45-49",Suppressed
,"Douglas County, CO","08035","50 years and over","50+",Suppressed
,"El Paso County, CO","08041","Under 15 years","15",Suppressed
,"El Paso County, CO","08041","15-19 years","15-19",405
,"El Paso County, CO","08041","20-24 years","20-24",1997
,"El Paso County, CO","08041","25-29 years","25-29",2895
,"El Paso County, CO","08041","30-34 years","30-34",2357
,"El Paso County, CO","08041","35-39 years","35-39",1147
,"El Paso County, CO","08041","40-44 years","40-44",217
,"El Paso County, CO","08041","45-49 years","45-49",12
,"El Paso County, CO","08041","50 years and over","50+",Suppressed
,"Jefferson County, CO","08059","Under 15 years","15",Suppressed
,"Jefferson County, CO","08059","15-19 years","15-19",130
,"Jefferson County, CO","08059","20-24 years","20-24",570
,"Jefferson County, CO","08059","25-29 years","25-29",1302
,"Jefferson County, CO","08059","30-34 years","30-34",2186
,"Jefferson County, CO","08059","35-39 years","35-39",1272
,"Jefferson County, CO","08059","40-44 years","40-44",234
,"Jefferson County, CO","08059","45-49 years","45-49",16
,"Jefferson County, CO","08059","50 years and over","50+",Suppressed
,"Larimer County, CO","08069","Under 15 years","15",0
,"Larimer County, CO","08069","15-19 years","15-19",89
,"Larimer County, CO","08069","20-24 years","20-24",432
,"Larimer County, CO","08069","25-29 years","25-29",875
,"Larimer County, CO","08069","30-34 years","30-34",1089
,"Larimer County, CO","08069","35-39 years","35-39",553
,"Larimer County, CO","08069","40-44 years","40-44",95
,"Larimer County, CO","08069","45-49 years","45-49",Suppressed
,"Larimer County, CO","08069","50 years and over","50+",0
,"Mesa County, CO","08077","Under 15 years","15",0
,"Mesa County, CO","08077","15-19 years","15-19",100
,"Mesa County, CO","08077","20-24 years","20-24",339
,"Mesa County, CO","08077","25-29 years","25-29",506
,"Mesa County, CO","08077","30-34 years","30-34",399
,"Mesa County, CO","08077","35-39 years","35-39",202
,"Mesa County, CO","08077","40-44 years","40-44",34
,"Mesa County, CO","08077","45-49 years","45-49",0
,"Mesa County, CO","08077","50 years and over","50+",0
,"Pueblo County, CO","08101","Under 15 years","15",Suppressed
,"Pueblo County, CO","08101","15-19 years","15-19",122
,"Pueblo County, CO","08101","20-24 years","20-24",454
,"Pueblo County, CO","08101","25-29 years","25-29",578
,"Pueblo County, CO","08101","30-34 years","30-34",423
,"Pueblo County, CO","08101","35-39 years","35-39",182
,"Pueblo County, CO","08101","40-44 years","40-44",40
,"Pueblo County, CO","08101","45-49 years","45-49",0
,"Pueblo County, CO","08101","50 years and over","50+",0
,"Weld County, CO","08123","Under 15 years","15",Suppressed
,"Weld County, CO","08123","15-19 years","15-19",215
,"Weld County, CO","08123","20-24 years","20-24",799
,"Weld County, CO","08123","25-29 years","25-29",1517
,"Weld County, CO","08123","30-34 years","30-34",1255
,"Weld County, CO","08123","35-39 years","35-39",485
,"Weld County, CO","08123","40-44 years","40-44",100
,"Weld County, CO","08123","45-49 years","45-49",Suppressed
,"Weld County, CO","08123","50 years and over","50+",Suppressed
,"Unidentified Counties, CO","08999","Under 15 years","15",Suppressed
,"Unidentified Counties, CO","08999","15-19 years","15-19",368
,"Unidentified Counties, CO","08999","20-24 years","20-24",1507
,"Unidentified Counties, CO","08999","25-29 years","25-29",2348
,"Unidentified Counties, CO","08999","30-34 years","30-34",2315
,"Unidentified Counties, CO","08999","35-39 years","35-39",1347
,"Unidentified Counties, CO","08999","40-44 years","40-44",262
,"Unidentified Counties, CO","08999","45-49 years","45-49",20
,"Unidentified Counties, CO","08999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Colorado (08)"
"Year: 2019"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 4:08:41 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 4:08:41 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
