"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Fairfield County, CT","09001","American Indian or Alaska Native","1002-5",36
,"Fairfield County, CT","09001","Asian","A",687
,"Fairfield County, CT","09001","Black or African American","2054-5",1381
,"Fairfield County, CT","09001","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Fairfield County, CT","09001","White","2106-3",7239
,"Fairfield County, CT","09001","More than one race","M",150
,"Fairfield County, CT","09001","Unknown or Not Stated","UNK",0
,"Fairfield County, CT","09001","Not Available","NA",0
,"Fairfield County, CT","09001","Not Reported","NR",0
,"Hartford County, CT","09003","American Indian or Alaska Native","1002-5",61
,"Hartford County, CT","09003","Asian","A",786
,"Hartford County, CT","09003","Black or African American","2054-5",1736
,"Hartford County, CT","09003","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Hartford County, CT","09003","White","2106-3",6204
,"Hartford County, CT","09003","More than one race","M",230
,"Hartford County, CT","09003","Unknown or Not Stated","UNK",0
,"Hartford County, CT","09003","Not Available","NA",0
,"Hartford County, CT","09003","Not Reported","NR",0
,"Litchfield County, CT","09005","American Indian or Alaska Native","1002-5",Suppressed
,"Litchfield County, CT","09005","Asian","A",29
,"Litchfield County, CT","09005","Black or African American","2054-5",60
,"Litchfield County, CT","09005","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Litchfield County, CT","09005","White","2106-3",1261
,"Litchfield County, CT","09005","More than one race","M",24
,"Litchfield County, CT","09005","Unknown or Not Stated","UNK",0
,"Litchfield County, CT","09005","Not Available","NA",0
,"Litchfield County, CT","09005","Not Reported","NR",0
,"Middlesex County, CT","09007","American Indian or Alaska Native","1002-5",Suppressed
,"Middlesex County, CT","09007","Asian","A",64
,"Middlesex County, CT","09007","Black or African American","2054-5",101
,"Middlesex County, CT","09007","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Middlesex County, CT","09007","White","2106-3",1095
,"Middlesex County, CT","09007","More than one race","M",23
,"Middlesex County, CT","09007","Unknown or Not Stated","UNK",0
,"Middlesex County, CT","09007","Not Available","NA",0
,"Middlesex County, CT","09007","Not Reported","NR",0
,"New Haven County, CT","09009","American Indian or Alaska Native","1002-5",119
,"New Haven County, CT","09009","Asian","A",442
,"New Haven County, CT","09009","Black or African American","2054-5",1618
,"New Haven County, CT","09009","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"New Haven County, CT","09009","White","2106-3",5933
,"New Haven County, CT","09009","More than one race","M",274
,"New Haven County, CT","09009","Unknown or Not Stated","UNK",0
,"New Haven County, CT","09009","Not Available","NA",0
,"New Haven County, CT","09009","Not Reported","NR",0
,"New London County, CT","09011","American Indian or Alaska Native","1002-5",26
,"New London County, CT","09011","Asian","A",129
,"New London County, CT","09011","Black or African American","2054-5",215
,"New London County, CT","09011","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"New London County, CT","09011","White","2106-3",1974
,"New London County, CT","09011","More than one race","M",133
,"New London County, CT","09011","Unknown or Not Stated","UNK",0
,"New London County, CT","09011","Not Available","NA",0
,"New London County, CT","09011","Not Reported","NR",0
,"Tolland County, CT","09013","American Indian or Alaska Native","1002-5",Suppressed
,"Tolland County, CT","09013","Asian","A",91
,"Tolland County, CT","09013","Black or African American","2054-5",57
,"Tolland County, CT","09013","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Tolland County, CT","09013","White","2106-3",1010
,"Tolland County, CT","09013","More than one race","M",16
,"Tolland County, CT","09013","Unknown or Not Stated","UNK",0
,"Tolland County, CT","09013","Not Available","NA",0
,"Tolland County, CT","09013","Not Reported","NR",0
,"Windham County, CT","09015","American Indian or Alaska Native","1002-5",10
,"Windham County, CT","09015","Asian","A",20
,"Windham County, CT","09015","Black or African American","2054-5",41
,"Windham County, CT","09015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Windham County, CT","09015","White","2106-3",923
,"Windham County, CT","09015","More than one race","M",30
,"Windham County, CT","09015","Unknown or Not Stated","UNK",0
,"Windham County, CT","09015","Not Available","NA",0
,"Windham County, CT","09015","Not Reported","NR",0
,"Unidentified Counties, CT","09999","American Indian or Alaska Native","1002-5",0
,"Unidentified Counties, CT","09999","Asian","A",0
,"Unidentified Counties, CT","09999","Black or African American","2054-5",0
,"Unidentified Counties, CT","09999","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Unidentified Counties, CT","09999","White","2106-3",0
,"Unidentified Counties, CT","09999","More than one race","M",0
,"Unidentified Counties, CT","09999","Unknown or Not Stated","UNK",0
