"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Baldwin County, AL","01003","American Indian or Alaska Native","1002-5",16
,"Baldwin County, AL","01003","Asian","A",36
,"Baldwin County, AL","01003","Black or African American","2054-5",272
,"Baldwin County, AL","01003","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Baldwin County, AL","01003","White","2106-3",1945
,"Baldwin County, AL","01003","More than one race","M",59
,"Baldwin County, AL","01003","Unknown or Not Stated","UNK",0
,"Baldwin County, AL","01003","Not Available","NA",0
,"Baldwin County, AL","01003","Not Reported","NR",0
,"Calhoun County, AL","01015","American Indian or Alaska Native","1002-5",Suppressed
,"Calhoun County, AL","01015","Asian","A",Suppressed
,"Calhoun County, AL","01015","Black or African American","2054-5",363
,"Calhoun County, AL","01015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Calhoun County, AL","01015","White","2106-3",966
,"Calhoun County, AL","01015","More than one race","M",45
,"Calhoun County, AL","01015","Unknown or Not Stated","UNK",0
,"Calhoun County, AL","01015","Not Available","NA",0
,"Calhoun County, AL","01015","Not Reported","NR",0
,"Etowah County, AL","01055","American Indian or Alaska Native","1002-5",Suppressed
,"Etowah County, AL","01055","Asian","A",Suppressed
,"Etowah County, AL","01055","Black or African American","2054-5",244
,"Etowah County, AL","01055","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Etowah County, AL","01055","White","2106-3",953
,"Etowah County, AL","01055","More than one race","M",26
,"Etowah County, AL","01055","Unknown or Not Stated","UNK",0
,"Etowah County, AL","01055","Not Available","NA",0
,"Etowah County, AL","01055","Not Reported","NR",0
,"Houston County, AL","01069","American Indian or Alaska Native","1002-5",0
,"Houston County, AL","01069","Asian","A",27
,"Houston County, AL","01069","Black or African American","2054-5",484
,"Houston County, AL","01069","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Houston County, AL","01069","White","2106-3",789
